date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:58:40	5304/5304	---M--	200	added ('OK')	image/svg+xml	etag:%2214b8-5d05612d0ec40%22	https://leo9studio.com/img/india_design_studio_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/india_design_studio_leo9_studio.svg	(from https://leo9studio.com/contact-us.html)
00:58:40	3050/3050	---M--	200	added ('OK')	image/svg+xml	etag:%22bea-5d056132c79c0%22	https://leo9studio.com/img/usa_design_studio_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/usa_design_studio_leo9_studio.svg	(from https://leo9studio.com/contact-us.html)
00:58:40	8374/8374	---M-Z	200	added ('OK')	application/javascript	etag:%2220b6-5d05611fb4cc0-gzip%22	https://leo9studio.com/js/contact/modernizr.custom.js	C:/MANTHAN/psmcodes/website/leo9studio.com/js/contact/modernizr.custom.js	(from https://leo9studio.com/contact-us.html)
00:58:41	251642/251642	---MCZ	200	added ('OK')	application/javascript	etag:%223d6fa-5d05611ec0a80-gzip%22	https://leo9studio.com/js/contactScripts.js	C:/MANTHAN/psmcodes/website/leo9studio.com/js/contactScripts.js	(from https://leo9studio.com/contact-us.html)
00:58:41	15087/15087	---M-Z	200	added ('OK')	application/javascript	etag:%223aef-61e6f306e44c0-gzip%22	https://leo9studio.com/js/contact.js?v=1.0	C:/MANTHAN/psmcodes/website/leo9studio.com/js/contactc619.js	(from https://leo9studio.com/contact-us.html)
00:58:42	17496/17496	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2009%20Sep%202024%2007:53:06%20GMT	https://widget.clutch.co/static/js/widget.js	C:/MANTHAN/psmcodes/website/widget.clutch.co/static/js/widget.js	(from https://leo9studio.com/contact-us.html)
00:58:42	30247/30247	---M--	200	added ('OK')	image/png	etag:%227627-5d05614021940%22	https://leo9studio.com/img/case-study/sps-canada/banner_ux_design_agency_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/banner_ux_design_agency_leo9_studio.png	(from https://leo9studio.com/our-work/sps-canada.html)
00:58:42	3314/3314	---M--	200	added ('OK')	image/svg+xml	etag:%22cf2-5d05614021940%22	https://leo9studio.com/img/case-study/sps-canada/branding_ux_design_agency_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/branding_ux_design_agency_leo9_studio.svg	(from https://leo9studio.com/our-work/sps-canada.html)
00:58:42	16404/16404	---M-Z	200	added ('OK')	text/html	etag:%224014-61d6db294c940-gzip%22	https://leo9studio.com/marketing/branding-services.html	C:/MANTHAN/psmcodes/website/leo9studio.com/marketing/branding-services.html	(from https://leo9studio.com/our-work/sps-canada.html)
00:58:42	4001/4001	---M--	200	added ('OK')	image/svg+xml	etag:%22fa1-5d05614021940%22	https://leo9studio.com/img/case-study/sps-canada/uxd_ux_design_agency_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/uxd_ux_design_agency_leo9_studio.svg	(from https://leo9studio.com/our-work/sps-canada.html)
00:58:43	3556/3556	---M--	200	added ('OK')	image/svg+xml	etag:%22de4-5d05614115b80%22	https://leo9studio.com/img/case-study/sps-canada/uid_ux_design_agency_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/uid_ux_design_agency_leo9_studio.svg	(from https://leo9studio.com/our-work/sps-canada.html)
00:58:43	5190/5190	---M--	200	added ('OK')	image/svg+xml	etag:%221446-5d05614021940%22	https://leo9studio.com/img/case-study/sps-canada/dev_ux_design_agency_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/dev_ux_design_agency_leo9_studio.svg	(from https://leo9studio.com/our-work/sps-canada.html)
00:58:43	77338/77338	---M--	200	added ('OK')	image/png	etag:%2212e1a-5d05614021940%22	https://leo9studio.com/img/case-study/sps-canada/exe_sec_ux_design_agency_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/exe_sec_ux_design_agency_leo9_studio.png	(from https://leo9studio.com/our-work/sps-canada.html)
00:58:44	13124/13124	---M--	200	added ('OK')	image/svg+xml	etag:%223344-5d05614115b80%22	https://leo9studio.com/img/case-study/sps-canada/components_ux_design_agency_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/components_ux_design_agency_leo9_studio.svg	(from https://leo9studio.com/our-work/sps-canada.html)
00:58:44	155160/155160	---M--	200	added ('OK')	image/png	etag:%2225e18-5d05614115b80%22	https://leo9studio.com/img/case-study/sps-canada/brand_ux_design_agency_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/brand_ux_design_agency_leo9_studio.png	(from https://leo9studio.com/our-work/sps-canada.html)
00:58:44	52535/52535	---M--	200	added ('OK')	image/jpeg	etag:%22cd37-5d05614115b80%22	https://leo9studio.com/img/case-study/sps-canada/s1_ux_design_agency_leo9_studio.jpg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/s1_ux_design_agency_leo9_studio.jpg	(from https://leo9studio.com/our-work/sps-canada.html)
00:58:55	2236050/2236050	---M--	200	added ('OK')	image/svg+xml	etag:%22221e92-5d05614115b80%22	https://leo9studio.com/img/case-study/sps-canada/s2_ux_design_agency_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/s2_ux_design_agency_leo9_studio.svg	(from https://leo9studio.com/our-work/sps-canada.html)
00:58:55	1065282/1065282	---M--	200	added ('OK')	image/svg+xml	etag:%22104142-5d05614021940%22	https://leo9studio.com/img/case-study/sps-canada/s5_ux_design_agency_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/s5_ux_design_agency_leo9_studio.svg	(from https://leo9studio.com/our-work/sps-canada.html)
00:58:57	10213/10213	---M--	200	added ('OK')	image/svg+xml	etag:%2227e5-5d05614021940%22	https://leo9studio.com/img/case-study/sps-canada/timeline_ux_design_agency_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/timeline_ux_design_agency_leo9_studio.svg	(from https://leo9studio.com/our-work/sps-canada.html)
00:58:58	37246/37246	---M--	200	added ('OK')	image/png	etag:%22917e-5d056147c2b40%22	https://leo9studio.com/img/case-study/hunger-pack/ban_brand_identity_designer_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/ban_brand_identity_designer_leo9_studio.png	(from https://leo9studio.com/our-work/hunger-pack.html)
00:58:59	3314/3314	---M--	200	added ('OK')	image/svg+xml	etag:%22cf2-5d056146ce900%22	https://leo9studio.com/img/case-study/hunger-pack/branding_brand_identity_designer_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/branding_brand_identity_designer_leo9_studio.svg	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:01	3204477/3204477	---M--	200	added ('OK')	image/svg+xml	etag:%2230e57d-5d05614115b80%22	https://leo9studio.com/img/case-study/sps-canada/s3_ux_design_agency_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/s3_ux_design_agency_leo9_studio.svg	(from https://leo9studio.com/our-work/sps-canada.html)
00:59:01	4001/4001	---M--	200	added ('OK')	image/svg+xml	etag:%22fa1-5d056148b6d80%22	https://leo9studio.com/img/case-study/hunger-pack/uxd_brand_identity_designer_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/uxd_brand_identity_designer_leo9_studio.svg	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:01	1266996/1266996	---M--	200	added ('OK')	image/svg+xml	etag:%22135534-5d05614021940%22	https://leo9studio.com/img/case-study/sps-canada/s6_ux_design_agency_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/s6_ux_design_agency_leo9_studio.svg	(from https://leo9studio.com/our-work/sps-canada.html)
00:59:01	3556/3556	---M--	200	added ('OK')	image/svg+xml	etag:%22de4-5d056147c2b40%22	https://leo9studio.com/img/case-study/hunger-pack/uid_brand_identity_designer_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/uid_brand_identity_designer_leo9_studio.svg	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:01	5190/5190	---M--	200	added ('OK')	image/svg+xml	etag:%221446-5d056147c2b40%22	https://leo9studio.com/img/case-study/hunger-pack/dev_brand_identity_designer_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/dev_brand_identity_designer_leo9_studio.svg	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:01	11201/11201	---M-Z	200	added ('OK')	text/html	etag:%222bc1-61d6dd72daec0-gzip%22	https://leo9studio.com/design/ux-research.html	C:/MANTHAN/psmcodes/website/leo9studio.com/design/ux-research.html	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:02	79056/79056	---M--	200	added ('OK')	image/png	etag:%22134d0-5d056148b6d80%22	https://leo9studio.com/img/case-study/hunger-pack/exec_brand_identity_designer_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/exec_brand_identity_designer_leo9_studio.png	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:02	2642211/2642211	---M--	200	added ('OK')	image/svg+xml	etag:%22285123-5d05614115b80%22	https://leo9studio.com/img/case-study/sps-canada/s4_ux_design_agency_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/sps-canada/s4_ux_design_agency_leo9_studio.svg	(from https://leo9studio.com/our-work/sps-canada.html)
00:59:02	114141/114141	---M--	200	added ('OK')	image/png	etag:%221bddd-5d056146ce900%22	https://leo9studio.com/img/case-study/hunger-pack/br_brand_identity_designer_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/br_brand_identity_designer_leo9_studio.png	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:03	77215/77215	---M--	200	added ('OK')	image/svg+xml	etag:%2212d9f-5d056147c2b40%22	https://leo9studio.com/img/case-study/hunger-pack/dc_brand_identity_designer_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/dc_brand_identity_designer_leo9_studio.svg	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:03	163478/163478	---M--	200	added ('OK')	image/png	etag:%2227e96-5d056146ce900%22	https://leo9studio.com/img/case-study/hunger-pack/h1_brand_identity_designer_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/h1_brand_identity_designer_leo9_studio.png	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:06	955257/955257	---M--	200	added ('OK')	image/svg+xml	etag:%22e9379-5d056148b6d80%22	https://leo9studio.com/img/case-study/hunger-pack/h3_brand_identity_designer_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/h3_brand_identity_designer_leo9_studio.svg	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:07	500680/500680	---M--	200	added ('OK')	image/svg+xml	etag:%227a3c8-5d056147c2b40%22	https://leo9studio.com/img/case-study/hunger-pack/h4_brand_identity_designer_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/h4_brand_identity_designer_leo9_studio.svg	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:12	855800/855800	---M--	200	added ('OK')	image/svg+xml	etag:%22d0ef8-5d056147c2b40%22	https://leo9studio.com/img/case-study/hunger-pack/h5_brand_identity_designer_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/h5_brand_identity_designer_leo9_studio.svg	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:13	9277/9277	---M--	200	added ('OK')	image/svg+xml	etag:%22243d-5d056147c2b40%22	https://leo9studio.com/img/case-study/hunger-pack/time_brand_identity_designer_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/time_brand_identity_designer_leo9_studio.svg	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:14	34414/34414	---M--	200	added ('OK')	image/png	etag:%22223f4096bbb0b14a612ddee9cf880293%22	https://ik.imagekit.io/2eribsa8w/case-study/payzli/banner_web_design_agency_leo9_studio_d1sNzs-ng.png	C:/MANTHAN/psmcodes/website/ik.imagekit.io/2eribsa8w/case-study/payzli/banner_web_design_agency_leo9_studio_d1sNzs-ng.png	(from https://leo9studio.com/our-work/payzli.html)
00:59:15	85851/85851	---M--	200	added ('OK')	image/png	etag:%22648ebf2e0c431a4df015f49fec9a2a12%22	https://ik.imagekit.io/2eribsa8w/case-study/payzli/exec_web_design_agency_leo9_studio_B1sM_xbFTg.png	C:/MANTHAN/psmcodes/website/ik.imagekit.io/2eribsa8w/case-study/payzli/exec_web_design_agency_leo9_studio_B1sM_xbFTg.png	(from https://leo9studio.com/our-work/payzli.html)
00:59:18	2200944/2200944	---M--	200	added ('OK')	image/svg+xml	etag:%22219570-5d056148b6d80%22	https://leo9studio.com/img/case-study/hunger-pack/h2_brand_identity_designer_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/h2_brand_identity_designer_leo9_studio.svg	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:20	25455/25455	---M--	200	added ('OK')	image/png	etag:%22636f-5d05612c1aa00%22	https://leo9studio.com/img/payzli-timeline-.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/payzli-timeline-.png	(from https://leo9studio.com/our-work/payzli.html)
00:59:23	106628/106628	---M--	200	added ('OK')	image/png	etag:%221a084-5d05613e394c0%22	https://leo9studio.com/img/case-study/alphabee/app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:23	4001/4001	---M--	200	added ('OK')	image/svg+xml	etag:%22fa1-5d05613e394c0%22	https://leo9studio.com/img/case-study/alphabee/ux_app_design_company_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/ux_app_design_company_leo9_studio.svg	(from https://leo9studio.com/our-work/alphabee.html)
00:59:24	3556/3556	---M--	200	added ('OK')	image/svg+xml	etag:%22de4-5d05613e394c0%22	https://leo9studio.com/img/case-study/alphabee/ui_app_design_company_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/ui_app_design_company_leo9_studio.svg	(from https://leo9studio.com/our-work/alphabee.html)
00:59:26	5186864/5186864	---M--	200	added ('OK')	image/svg+xml	etag:%224f2530-5d056147c2b40%22	https://leo9studio.com/img/case-study/hunger-pack/h7_brand_identity_designer_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/h7_brand_identity_designer_leo9_studio.svg	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:26	618496/618496	---M--	200	added ('OK')	image/png	etag:%2297000-5d05613f2d700%22	https://leo9studio.com/img/case-study/alphabee/exec_sec_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/exec_sec_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:27	127951/127951	---M--	200	added ('OK')	image/png	etag:%221f3cf-5d05613e394c0%22	https://leo9studio.com/img/case-study/alphabee/design_components_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/design_components_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:27	84046/84046	---M--	200	added ('OK')	image/png	etag:%221484e-5d05613f2d700%22	https://leo9studio.com/img/case-study/alphabee/t2_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/t2_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:27	99973/99973	---M--	200	added ('OK')	image/png	etag:%2218685-5d05613f2d700%22	https://leo9studio.com/img/case-study/alphabee/t3_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/t3_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:27	3357945/3357945	---M--	200	added ('OK')	image/png	etag:%2288ff1b3096ecf1748cfc2c13c8feb681%22	https://ik.imagekit.io/2eribsa8w/case-study/payzli/p1_web_design_agency_leo9_studio_PIJNeJHu8.png	C:/MANTHAN/psmcodes/website/ik.imagekit.io/2eribsa8w/case-study/payzli/p1_web_design_agency_leo9_studio_PIJNeJHu8.png	(from https://leo9studio.com/our-work/payzli.html)
00:59:27	91221/91221	---M--	200	added ('OK')	image/png	etag:%2216455-5d05613e394c0%22	https://leo9studio.com/img/case-study/alphabee/t4_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/t4_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:27	107848/107848	---M--	200	added ('OK')	image/png	etag:%221a548-5d05613e394c0%22	https://leo9studio.com/img/case-study/alphabee/t5_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/t5_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:28	90565/90565	---M--	200	added ('OK')	image/png	etag:%22161c5-5d05613e394c0%22	https://leo9studio.com/img/case-study/alphabee/t6_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/t6_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:28	517474/517474	---M--	200	added ('OK')	image/png	etag:%227e562-5d05613f2d700%22	https://leo9studio.com/img/case-study/alphabee/t1_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/t1_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:28	2980309/2980309	---M--	200	added ('OK')	image/svg+xml	etag:%222d79d5-5d056148b6d80%22	https://leo9studio.com/img/case-study/hunger-pack/h6_brand_identity_designer_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/hunger-pack/h6_brand_identity_designer_leo9_studio.svg	(from https://leo9studio.com/our-work/hunger-pack.html)
00:59:28	104790/104790	---M--	200	added ('OK')	image/png	etag:%2219956-5d05613f2d700%22	https://leo9studio.com/img/case-study/alphabee/t7_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/t7_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:29	119824/119824	---M--	200	added ('OK')	image/png	etag:%221d410-5d05613f2d700%22	https://leo9studio.com/img/case-study/alphabee/t8_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/t8_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:29	95896/95896	---M--	200	added ('OK')	image/png	etag:%2217698-5d05613f2d700%22	https://leo9studio.com/img/case-study/alphabee/t9_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/t9_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:29	107161/107161	---M--	200	added ('OK')	image/png	etag:%221a299-5d05613f2d700%22	https://leo9studio.com/img/case-study/alphabee/t10_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/t10_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:29	460069/460069	---M--	200	added ('OK')	image/png	etag:%2270525-5d05613e394c0%22	https://leo9studio.com/img/case-study/alphabee/t11_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/t11_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:30	34478/34478	---M--	200	added ('OK')	image/png	etag:%2286ae-5d05613f2d700%22	https://leo9studio.com/img/case-study/alphabee/timeline_mobile_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/timeline_mobile_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:30	320/320	---M--	200	added ('OK')	image/svg+xml	etag:%22140-5d05612a32580%22	https://leo9studio.com/img/ring.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/ring.svg	(from https://leo9studio.com/design/)
00:59:30	391388/391388	---M--	200	added ('OK')	image/png	etag:%225f8dc-5d05613f2d700%22	https://leo9studio.com/img/case-study/alphabee/t12_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/alphabee/t12_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/alphabee.html)
00:59:30	11047/11047	---M-Z	200	added ('OK')	text/html	etag:%222b27-61d6dd67693c0-gzip%22	https://leo9studio.com/design/ui-development-services.html	C:/MANTHAN/psmcodes/website/leo9studio.com/design/ui-development-services.html	(from https://leo9studio.com/design/)
00:59:30	10550/10550	---M-Z	200	added ('OK')	text/html	etag:%222936-61d6dd3e67300-gzip%22	https://leo9studio.com/design/ui-guideline.html	C:/MANTHAN/psmcodes/website/leo9studio.com/design/ui-guideline.html	(from https://leo9studio.com/design/)
00:59:30	10742/10742	---M-Z	200	added ('OK')	text/html	etag:%2229f6-61d6dd7c64540-gzip%22	https://leo9studio.com/design/website-design-system.html	C:/MANTHAN/psmcodes/website/leo9studio.com/design/website-design-system.html	(from https://leo9studio.com/design/)
00:59:31	10732/10732	---M-Z	200	added ('OK')	text/html	etag:%2229ec-61d6dd6b39cc0-gzip%22	https://leo9studio.com/design/ux-consultancy.html	C:/MANTHAN/psmcodes/website/leo9studio.com/design/ux-consultancy.html	(from https://leo9studio.com/design/)
00:59:31	10744/10744	---M-Z	200	added ('OK')	text/html	etag:%2229f8-61d6dd779fa00-gzip%22	https://leo9studio.com/design/ux-writing.html	C:/MANTHAN/psmcodes/website/leo9studio.com/design/ux-writing.html	(from https://leo9studio.com/design/)
00:59:31	10735/10735	---M-Z	200	added ('OK')	text/html	etag:%2229ef-61d6dd6675180-gzip%22	https://leo9studio.com/design/ux-animation-services.html	C:/MANTHAN/psmcodes/website/leo9studio.com/design/ux-animation-services.html	(from https://leo9studio.com/design/)
00:59:31	10650/10650	---M-Z	200	added ('OK')	text/html	etag:%22299a-61d6dd3e67300-gzip%22	https://leo9studio.com/design/iconography-services.html	C:/MANTHAN/psmcodes/website/leo9studio.com/design/iconography-services.html	(from https://leo9studio.com/design/)
00:59:31	10667/10667	---M-Z	200	added ('OK')	text/html	etag:%2229ab-61d6dd3e67300-gzip%22	https://leo9studio.com/design/illustrations-services.html	C:/MANTHAN/psmcodes/website/leo9studio.com/design/illustrations-services.html	(from https://leo9studio.com/design/)
00:59:32	18302/18302	---M--	200	added ('OK')	application/json	etag:%22477e-5d05614f63d40%22	https://leo9studio.com/json/design/empathise.json	C:/MANTHAN/psmcodes/website/leo9studio.com/json/design/empathise.json	(from https://leo9studio.com/design/)
00:59:32	277/277	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Oct%202024%2019:29:31%20GMT	https://leo9studio.com/design/transparent	C:/MANTHAN/psmcodes/website/leo9studio.com/design/transparent	(from https://leo9studio.com/design/)
00:59:32	22732/22732	---M--	200	added ('OK')	application/json	etag:%2258cc-5d05614f63d40%22	https://leo9studio.com/json/design/ideate.json	C:/MANTHAN/psmcodes/website/leo9studio.com/json/design/ideate.json	(from https://leo9studio.com/design/)
00:59:32	16490/16490	---M--	200	added ('OK')	application/json	etag:%22406a-5d05614f63d40%22	https://leo9studio.com/json/design/prototype.json	C:/MANTHAN/psmcodes/website/leo9studio.com/json/design/prototype.json	(from https://leo9studio.com/design/)
00:59:33	9352/9352	---M--	200	added ('OK')	application/json	etag:%222488-5d05614f63d40%22	https://leo9studio.com/json/design/test.json	C:/MANTHAN/psmcodes/website/leo9studio.com/json/design/test.json	(from https://leo9studio.com/design/)
00:59:33	937/937	---M--	200	added ('OK')	image/svg+xml	etag:%223a9-5d05612755ec0%22	https://leo9studio.com/img/adobe_design_studio_in_mumbai_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/adobe_design_studio_in_mumbai_leo9_studio.svg	(from https://leo9studio.com/design/)
00:59:33	1602/1602	---M--	200	added ('OK')	image/svg+xml	etag:%22642-5d056130df540%22	https://leo9studio.com/img/photoshop_design_studio_in_mumbai_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/photoshop_design_studio_in_mumbai_leo9_studio.svg	(from https://leo9studio.com/design/)
00:59:33	1339/1339	---M--	200	added ('OK')	image/svg+xml	etag:%2253b-5d0561293e340%22	https://leo9studio.com/img/illustrator_design_studio_in_mumbai_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/illustrator_design_studio_in_mumbai_leo9_studio.svg	(from https://leo9studio.com/design/)
00:59:33	1351/1351	---M--	200	added ('OK')	image/svg+xml	etag:%22547-5d0561284a100%22	https://leo9studio.com/img/tool_design_studio_in_mumbai_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/tool_design_studio_in_mumbai_leo9_studio.svg	(from https://leo9studio.com/design/)
00:59:34	786/786	---M--	200	added ('OK')	image/svg+xml	etag:%22312-5d0561284a100%22	https://leo9studio.com/img/tool2_design_studio_in_mumbai_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/tool2_design_studio_in_mumbai_leo9_studio.svg	(from https://leo9studio.com/design/)
00:59:34	1296/1296	---M--	200	added ('OK')	image/svg+xml	etag:%22510-5d0561293e340%22	https://leo9studio.com/img/tool3_design_studio_in_mumbai_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/tool3_design_studio_in_mumbai_leo9_studio.svg	(from https://leo9studio.com/design/)
00:59:34	4644/4644	---M-Z	200	added ('OK')	application/javascript	etag:%221224-5d05611dcc840-gzip%22	https://leo9studio.com/js/business.js	C:/MANTHAN/psmcodes/website/leo9studio.com/js/business.js	(from https://leo9studio.com/design/)
00:59:34	26279/26279	---M-Z	200	added ('OK')	text/html	etag:%2266a7-61d6db294c940-gzip%22	https://leo9studio.com/marketing/	C:/MANTHAN/psmcodes/website/leo9studio.com/marketing/index.html	(from https://leo9studio.com/design/)
00:59:34	77/77	---MC-	302	error ('Found')	text/plain	date:Thu,%2017%20Oct%202024%2019:29:33%20GMT	https://unpkg.com/@lottiefiles/lottie-player@latest/dist/lottie-player.js	C:/MANTHAN/psmcodes/website/unpkg.com/@lottiefiles/lottie-player@latest/dist/lottie-player.fe.delayed	(from https://leo9studio.com/design/)
00:59:35	380213/380213	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cd35-FL4z5R7jgfyHeGPFiEURHtF1scw%22	https://unpkg.com/@lottiefiles/lottie-player@2.0.4/dist/lottie-player.js	C:/MANTHAN/psmcodes/website/unpkg.com/@lottiefiles/lottie-player@2.0.4/dist/lottie-player.js	(from https://leo9studio.com/design/)
